IDAtracacao;TEsperaAtracacao;TEsperaInicioOp;TOperacao;TEsperaDesatracacao;TAtracado;TEstadia
1604781;0,28333333320916;0,95000000012806;37,833333333198;9,2500000001164;48,033333333442;48,316666666651
1647947;0,66666666674428;1,6333333334187;40,366666666581;12,249999999942;54,249999999942;54,916666666686
1604783;1,4166666667443;2,5833333333721;40,333333333314;1,1666666666279;44,083333333314;45,500000000058
1627050;0,61666666675592;4,2666666666046;38,283333333442;28,333333333314;70,883333333361;71,500000000116
1627037;0,63333333330229;1,5;48,666666666744;4,2833333333256;54,45000000007;55,083333333372
1627035;0,68333333329065;2,4166666666861;43,816666666651;9,9999999999418;56,233333333279;56,91666666657
1627038;0,66666666656965;4,1666666666279;43,750000000116;14,416666666686;62,33333333343;63
1568028;0,70000000001164;2,8333333333139;42,216666666674;21,166666666686;66,216666666674;66,916666666686
1568035;0,8833333334187;1,3666666665813;45,566666666768;5,0166666666046;51,949999999953;52,833333333372
1568034;0,81666666670935;1,2000000000698;47,066666666593;2,9166666667443;51,183333333407;52,000000000116
1568046;0,43333333334886;1,9333333333489;38,54999999993;14,583333333372;55,066666666651;55,5
1615036;0,49999999988358;1,7000000001281;36,716666666558;2,5833333333721;41,000000000058;41,499999999942
1627048;0,56666666659294;1,5999999999767;41,083333333314;9,75;52,433333333291;52,999999999884
1568061;0,50000000005821;1,5666666665347;40,433333333465;42,999999999942;84,999999999942;85,5
1568009;0,68333333346527;1,8499999999185;51,099999999977;3,2833333333838;56,233333333279;56,916666666744
1568005;0,58333333331393;1,7500000001164;44,16666666657;4,3333333333139;50,25;50,833333333314
1568024;0,75;1,4500000000116;41,133333333302;8,9166666665697;51,499999999884;52,249999999884
1627053;0,56666666659294;2,2000000000116;39,36666666664;31,783333333384;73,350000000035;73,916666666628
1568020;0,66666666656965;1,2500000000582;46,749999999942;35,750000000058;83,750000000058;84,416666666628
1594400;0,63333333330229;2,8666666665813;38,416666666686;1,8333333333721;43,11666666664;43,749999999942
1535050;0,5166666667792;10,749999999942;39,650000000023;1,4166666665697;51,816666666535;52,333333333314
1535021;0,63333333330229;14,70000000007;47,499999999942;1,4166666667443;63,616666666756;64,250000000058
1535025;0,71666666655801;23,600000000093;42,049999999988;4,0333333333838;69,683333333465;70,400000000023
1637044;0,71666666655801;6,5833333334886;56,366666666523;1,6666666666861;64,616666666698;65,333333333256
1637048;12,583333333314;2,1833333332906;46,183333333349;13,966666666616;62,333333333256;74,91666666657
1637043;0,43333333334886;11,100000000035;50,499999999942;0,96666666667443;62,566666666651;63
1637047;0,63333333347691;2,4499999999534;55,666666666686;17,083333333314;75,199999999953;75,83333333343
1615046;0,45000000006985;1,8833333333605;43,04999999993;15,116666666698;60,049999999988;60,500000000058
1615042;0,3666666666395;9,6333333333023;42;10,666666666686;62,299999999988;62,666666666628
1615034;0,43333333334886;6,3166666666511;37,466666666733;1,5333333332674;45,316666666651;45,75
1615035;0,30000000010477;7,2666666666046;40,083333333372;10,5;57,849999999977;58,150000000081
1584573;0,75;1,6333333334187;41,950000000012;1,6666666666861;45,250000000116;46,000000000116
1637036;0,58333333331393;1,6166666666977;48,416666666628;3,0499999999884;53,083333333314;53,666666666628
1558922;4,3500000000349;1,7499999999418;29,850000000035;1,5666666667094;33,166666666686;37,516666666721
1572500;20,600000000093;0,56666666659294;21,333333333372;1,1666666666279;23,066666666593;43,666666666686
1540714;7,2000000000698;1,3166666665929;19,283333333326;1,0999999999185;21,699999999837;28,899999999907
1586121;1,5;0,91666666668607;30;1,7833333333838;32,70000000007;34,20000000007
1554104;1,4000000000233;1,2833333333256;27,416666666628;Valor Discrepante;41,200000000012;42,600000000035
1558934;1,1999999998952;1,1333333333605;18,316666666651;0,75;20,200000000012;21,399999999907
1540592;1,7499999999418;0,71666666673264;34,699999999953;1,0333333333838;36,45000000007;38,200000000012
1591032;3,9166666666861;1,2000000000698;14,09999999986;1,9500000000698;17,25;21,166666666686
1566802;21,633333333302;0,50000000005821;23,433333333232;1,3166666667676;25,250000000058;46,883333333361
1586120;16,433333333291;1,3333333333139;18,033333333442;2,2000000000116;21,566666666768;38,000000000058
1599995;1,1999999998952;0,43333333334886;24,700000000012;0,99999999994179;26,133333333302;27,333333333198
1558938;8,9000000000233;0,64999999984866;28,20000000007;0,99999999994179;29,84999999986;38,749999999884
1588823;1,533333333442;0,60000000003492;19,649999999965;0,96666666667443;21,216666666674;22,750000000116
1567615;20,833333333314;0,24999999994179;32,716666666791;0,70000000001164;33,666666666744;54,500000000058
1540855;23,033333333326;1,8666666666395;21,716666666558;0,96666666667443;24,549999999872;47,583333333198
1584691;1,4166666665697;0,56666666676756;28,683333333232;0,58333333331393;29,833333333314;31,249999999884
1646322;10,050000000105;0,6166666665813;20,25;2,5833333333721;23,449999999953;33,500000000058
1539227;1,6999999999534;1,2166666667908;32,333333333256;2,7500000000582;36,300000000105;38,000000000058
1591376;1,6666666666861;2,5833333331975;24,75;1,0500000001048;28,383333333302;30,049999999988
1627618;40,833333333372;1,8333333333721;20,749999999884;0,60000000003492;23,183333333291;64,016666666663
1539226;1,1666666666279;1,5999999999767;17,816666666768;Valor Discrepante;30,949999999953;32,116666666581
1523184;24,866666666698;0,58333333331393;22,266666666605;8,25;31,099999999919;55,966666666616
1588298;1,5833333332557;0,46666666679084;19,783333333209;1,2500000000582;21,500000000058;23,083333333314
1615463;1,3000000000466;0,86666666669771;26,499999999942;1,0333333333838;28,400000000023;29,70000000007
1615462;1,4166666667443;1,1666666666279;14,166666666744;1,3166666665929;16,649999999965;18,066666666709
1572808;21,583333333314;0,16666666668607;24,166666666511;0,96666666667443;25,299999999872;46,883333333186
1594021;10,166666666628;1,3166666665929;29,050000000047;1,0333333333838;31,400000000023;41,566666666651
1639100;1,5;1,4166666665697;22,833333333372;1,1666666666279;25,41666666657;26,91666666657
1588038;1,5;2,25;18;0,75;21;22,5
1534058;1,0833333333721;0,75;24;0,83333333325572;25,583333333256;26,666666666628
1534059;14,200000000012;0,56666666659294;18,116666666698;1,2166666666162;19,899999999907;34,099999999919
1593745;1,0333333333838;1,3000000000466;21;0,44999999989523;22,749999999942;23,783333333326
